,entrezgene_id,KEGG_family,KEGG_node,KEGG_subnode
348,794477,dre03000,Zinc finger,Cys4 GATA-factors
349,100003254,dre03000,Zinc finger,Cys4 GATA-factors
350,553189,dre03000,Zinc finger,Cys4 GATA-factors
351,553187,dre03000,Zinc finger,Cys4 GATA-factors
352,317744,dre03000,Zinc finger,Cys4 GATA-factors
353,30659,dre03000,Zinc finger,Cys4 GATA-factors
354,321084,dre03000,Zinc finger,Cys4 GATA-factors
355,323299,dre03000,Zinc finger,Cys4 GATA-factors
356,324109,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
357,556835,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
358,558652,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
359,322961,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
360,387291,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
361,353154,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
362,324261,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
363,799504,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
364,402928,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
365,405789,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
366,321264,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
367,324931,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
368,405896,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
369,30104,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
370,117509,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
371,117508,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
372,117603,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
373,65238,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
374,562155,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
375,100006043,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
376,562670,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
377,560043,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
378,280650,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
379,553670,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
380,553082,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
381,793760,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
382,562805,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
383,100126139,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
384,798629,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
385,767805,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
386,768186,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
387,565869,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
388,559076,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
389,560787,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
390,335901,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
391,556200,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
392,30498,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
393,30190,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
394,368241,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
395,436920,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
396,797711,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
397,30245,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
398,568416,dre03000,Zinc finger,Cys2His2 SP/KLF family and related proteins
399,352930,dre03000,Zinc finger,Cys2His2 GLI-like
400,30154,dre03000,Zinc finger,Cys2His2 GLI-like
401,548610,dre03000,Zinc finger,Cys2His2 GLI-like
402,403042,dre03000,Zinc finger,Cys2His2 GLI-like
403,571000,dre03000,Zinc finger,Cys2His2 GLI-like
404,100333406,dre03000,Zinc finger,Cys2His2 GLI-like
405,102725539,dre03000,Zinc finger,Cys2His2 GLI-like
406,102725534,dre03000,Zinc finger,Cys2His2 GLI-like
407,30096,dre03000,Zinc finger,Cys2His2 GLI-like
408,58077,dre03000,Zinc finger,Cys2His2 GLI-like
409,570746,dre03000,Zinc finger,Cys2His2 GLI-like
410,368263,dre03000,Zinc finger,Cys2His2 GLI-like
411,767673,dre03000,Zinc finger,Cys2His2 GLI-like
412,415097,dre03000,Zinc finger,Cys2His2 GLI-like
413,403041,dre03000,Zinc finger,Cys2His2 GLI-like
414,792194,dre03000,Zinc finger,Cys2His2 Snail
415,30273,dre03000,Zinc finger,Cys2His2 Snail
416,494038,dre03000,Zinc finger,Cys2His2 Snail
417,567724,dre03000,Zinc finger,Cys2His2 Snail
418,325372,dre03000,Zinc finger,Cys2His2 Snail
419,564658,dre03000,Zinc finger,Cys2His2 Snail
420,541533,dre03000,Zinc finger,Cys2His2 Snail
421,323882,dre03000,Zinc finger,Cys2His2 Snail
422,792891,dre03000,Zinc finger,Cys2His2 Snail
423,402941,dre03000,Zinc finger,Cys2His2 Snail
424,407718,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
425,406724,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
426,393129,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
427,100003975,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
428,797291,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
429,565670,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
430,100537080,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
431,678523,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
432,550243,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
433,566269,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
434,555217,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
435,559081,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
436,559143,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
437,406857,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
438,323269,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
439,569773,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
440,564967,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
441,568779,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
442,566813,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
443,64809,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
444,566513,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
445,553955,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
446,567401,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
447,100142649,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
448,562507,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
449,100004439,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
450,393477,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
451,568471,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
452,798710,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
453,101882192,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
454,565015,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
455,571158,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
456,573743,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
457,557590,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
458,569656,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
459,403007,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
460,570537,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
461,556134,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
462,567773,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
463,100009630,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
464,100003157,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
465,101884211,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
466,103908658,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
467,393707,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
468,100001936,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
469,793278,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
470,560290,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
471,359828,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
472,436585,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
473,327167,dre03000,Zinc finger,Cys2His2 BTB-ZF factors
474,101884515,dre03000,Zinc finger,Cys2His2 BED
475,108180016,dre03000,Zinc finger,Cys2His2 BED
476,110438673,dre03000,Zinc finger,Cys2His2 BED
477,101886897,dre03000,Zinc finger,Cys2His2 BED
478,100000808,dre03000,Zinc finger,Cys2His2 BED
479,323473,dre03000,Zinc finger,Cys2His2 PRDM
480,100150534,dre03000,Zinc finger,Cys2His2 PRDM
481,110437762,dre03000,Zinc finger,Cys2His2 PRDM
482,100003615,dre03000,Zinc finger,Cys2His2 PRDM
483,797296,dre03000,Zinc finger,Cys2His2 PRDM
484,497407,dre03000,Zinc finger,Cys2His2 PRDM
485,100000537,dre03000,Zinc finger,Cys2His2 PRDM
486,432371,dre03000,Zinc finger,Cys2His2 PRDM
487,101886516,dre03000,Zinc finger,Cys2His2 PRDM
488,393876,dre03000,Zinc finger,Cys2His2 PRDM
489,557162,dre03000,Zinc finger,Cys2His2 PRDM
490,406719,dre03000,Zinc finger,Cys2His2 PRDM
491,100004079,dre03000,Zinc finger,Cys2His2 PRDM
492,798383,dre03000,Zinc finger,Cys2His2 PRDM
493,565473,dre03000,Zinc finger,Cys2His2 PRDM
494,796276,dre03000,Zinc finger,Cys2His2 PRDM
495,563151,dre03000,Zinc finger,Cys2His2 PRDM
496,566512,dre03000,Zinc finger,Cys2His2 PRDM
497,796720,dre03000,Zinc finger,Cys2His2 PRDM
498,550389,dre03000,Zinc finger,Cys2His2 others
499,450059,dre03000,Zinc finger,Cys2His2 others
500,792456,dre03000,Zinc finger,Cys2His2 others
501,100534921,dre03000,Zinc finger,Cys2His2 others
502,100124596,dre03000,Zinc finger,Cys2His2 others
503,30177,dre03000,Zinc finger,Cys2His2 others
504,402893,dre03000,Zinc finger,Cys2His2 others
505,566844,dre03000,Zinc finger,Cys2His2 others
506,100150224,dre03000,Zinc finger,Cys2His2 others
507,564772,dre03000,Zinc finger,Cys2His2 others
508,100151531,dre03000,Zinc finger,Cys2His2 others
509,798697,dre03000,Zinc finger,Cys2His2 others
510,553814,dre03000,Zinc finger,Cys2His2 others
511,565811,dre03000,Zinc finger,Cys2His2 others
512,369196,dre03000,Zinc finger,Cys2His2 others
513,100332862,dre03000,Zinc finger,Cys2His2 others
514,558522,dre03000,Zinc finger,Cys2His2 others
515,568037,dre03000,Zinc finger,Cys2His2 others
516,562048,dre03000,Zinc finger,Cys2His2 others
517,100000517,dre03000,Zinc finger,Cys2His2 others
518,100536055,dre03000,Zinc finger,Cys2His2 others
519,406815,dre03000,Zinc finger,Cys2His2 others
520,561450,dre03000,Zinc finger,Cys2His2 others
521,259255,dre03000,Zinc finger,Cys2His2 others
522,664689,dre03000,Zinc finger,Cys2His2 others
523,555701,dre03000,Zinc finger,Cys2His2 others
524,338237,dre03000,Zinc finger,Cys2His2 others
525,678650,dre03000,Zinc finger,Cys2His2 others
526,566491,dre03000,Zinc finger,Cys2His2 others
527,100093707,dre03000,Zinc finger,Cys2His2 others
528,100330974,dre03000,Zinc finger,Cys2His2 others
529,561158,dre03000,Zinc finger,Cys2His2 others
530,415104,dre03000,Zinc finger,Cys2His2 others
531,195821,dre03000,Zinc finger,Cys2His2 others
532,568786,dre03000,Zinc finger,Cys2His2 others
533,559327,dre03000,Zinc finger,Cys2His2 others
534,445389,dre03000,Zinc finger,Cys2His2 others
535,570186,dre03000,Zinc finger,Cys2His2 others
536,100037394,dre03000,Zinc finger,Cys2His2 others
537,322397,dre03000,Zinc finger,Cys2His2 others
538,406394,dre03000,Zinc finger,Cys2His2 others
539,327491,dre03000,Zinc finger,Cys2His2 others
540,561536,dre03000,Zinc finger,Cys2His2 others
541,560300,dre03000,Zinc finger,Cys2His2 others
542,100148891,dre03000,Zinc finger,Cys2His2 others
543,100136854,dre03000,Zinc finger,Cys2His2 others
544,568558,dre03000,Zinc finger,Cys2His2 others
545,100038768,dre03000,Zinc finger,Cys2His2 others
546,368610,dre03000,Zinc finger,Cys2His2 others
547,777625,dre03000,Zinc finger,Cys2His2 others
548,108004540,dre03000,Zinc finger,Cys2His2 others
549,402951,dre03000,Zinc finger,Cys2His2 others
550,566696,dre03000,Zinc finger,Cys2His2 others
551,335057,dre03000,Zinc finger,Cys2His2 others
552,568955,dre03000,Zinc finger,Cys2His2 others
553,568216,dre03000,Zinc finger,Cys2His2 others
554,100003866,dre03000,Zinc finger,Cys2His2 others
555,108180213,dre03000,Zinc finger,Cys2His2 others
556,563749,dre03000,Zinc finger,Cys2His2 others
557,100537559,dre03000,Zinc finger,Cys2His2 others
558,100007441,dre03000,Zinc finger,Cys2His2 others
559,100006039,dre03000,Zinc finger,Cys2His2 others
560,562791,dre03000,Zinc finger,Cys2His2 others
561,562505,dre03000,Zinc finger,Cys2His2 others
562,550483,dre03000,Zinc finger,Cys2His2 others
563,553302,dre03000,Zinc finger,Cys2His2 others
564,101884857,dre03000,Zinc finger,Cys2His2 others
565,60634,dre03000,Zinc finger,Cys2His2 others
566,558801,dre03000,Zinc finger,Cys2His2 others
567,559053,dre03000,Zinc finger,Cys2His2 others
568,406733,dre03000,Zinc finger,Cys2His2 others
569,550461,dre03000,Zinc finger,Cys2His2 others
570,557002,dre03000,Zinc finger,Cys2HisCys zinc factors
571,100536821,dre03000,Zinc finger,Cys2HisCys zinc factors
572,559505,dre03000,Zinc finger,Cys2HisCys zinc factors
573,100332876,dre03000,Zinc finger,Cys2HisCys zinc factors
574,569230,dre03000,Zinc finger,Cys2HisCys zinc factors
575,407655,dre03000,Zinc finger,Cys2HisCys zinc factors
576,568996,dre03000,Zinc finger,Cys2HisCys zinc factors
577,568464,dre03000,Zinc finger,Cys2HisCys zinc factors
578,100003790,dre03000,Zinc finger,Cys2HisCys zinc factors
579,323181,dre03000,Zinc finger,Cys2HisCys zinc factors
580,266966,dre03000,Zinc finger,Cys2HisCys zinc factors
581,568932,dre03000,Zinc finger,Cys2HisCys zinc factors
582,436638,dre03000,Zinc finger,Cys2HisCys zinc factors
583,503731,dre03000,Zinc finger,Cys2HisCys zinc factors
584,100321295,dre03000,Zinc finger,Cys2HisCys zinc factors
585,559572,dre03000,Zinc finger,Cys2HisCys zinc factors
586,568473,dre03000,Zinc finger,Cys2HisCys zinc factors
587,393652,dre03000,Zinc finger,Cys2HisCys zinc factors
588,558213,dre03000,Zinc finger,Cys3His zinc factors
589,559834,dre03000,Zinc finger,Cys3His zinc factors
590,568568,dre03000,Zinc finger,Cys3His zinc factors
591,569055,dre03000,Zinc finger,Cys3His zinc factors
592,394144,dre03000,Zinc finger,Cys3His zinc factors
593,541481,dre03000,Zinc finger,Cys2CysHis zinc factors
594,692315,dre03000,Zinc finger,Cys2CysHis zinc factors
595,100006965,dre03000,Zinc finger,Cys2CysHis zinc factors
596,406390,dre03000,Zinc finger,Cys2CysHis zinc factors
597,557048,dre03000,Zinc finger,CXXC CpG-binding proteins
598,566825,dre03000,Zinc finger,CXXC CpG-binding proteins
599,560856,dre03000,Zinc finger,CXXC CpG-binding proteins
600,360150,dre03000,Zinc finger,CXXC CpG-binding proteins
601,393571,dre03000,Zinc finger,CXXC CpG-binding proteins
602,560916,dre03000,Zinc finger,CXXC CpG-binding proteins
603,557911,dre03000,Zinc finger,CXXC CpG-binding proteins
604,101883702,dre03000,Zinc finger,CXXC CpG-binding proteins
605,103283056,dre03000,Zinc finger,CXXC CpG-binding proteins
606,101887161,dre03000,Zinc finger,CXXC CpG-binding proteins
607,30430,dre03000,Zinc finger,CXXC CpG-binding proteins
608,799441,dre03000,Zinc finger,CXXC CpG-binding proteins
609,100536129,dre03000,Zinc finger,CXXC CpG-binding proteins
610,571851,dre03000,Zinc finger,CXXC CpG-binding proteins
611,100101643,dre03000,Zinc finger,CXXC CpG-binding proteins
612,334386,dre03000,Zinc finger,CXXC CpG-binding proteins
613,100006754,dre03000,Zinc finger,CXXC CpG-binding proteins
614,100330136,dre03000,Zinc finger,CXXC CpG-binding proteins
615,100334345,dre03000,Zinc finger,Other zinc fingers
616,327070,dre03000,Zinc finger,Other zinc fingers
617,560078,dre03000,Zinc finger,Other zinc fingers
618,692292,dre03000,Zinc finger,Other zinc fingers
619,562071,dre03000,Zinc finger,Other zinc fingers
620,101885257,dre03000,Zinc finger,Other zinc fingers
621,326846,dre03000,Zinc finger,Other zinc fingers
622,335839,dre03000,Zinc finger,Other zinc fingers
623,323487,dre03000,Zinc finger,Other zinc fingers
624,100006417,dre03000,Zinc finger,Other zinc fingers
625,58048,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
626,58047,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
627,30344,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
628,58043,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
629,30350,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
630,30391,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
631,100535576,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
632,30404,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
633,30382,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
634,58061,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
635,30403,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
636,30405,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
637,570925,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
638,562600,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
639,100006598,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
640,58062,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
641,30438,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
642,58059,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
643,58063,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
644,570239,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
645,30407,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
646,559921,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
647,58051,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
648,30337,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
649,30374,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
650,58046,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
651,30325,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
652,30338,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
653,30339,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
654,30349,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
655,58049,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
656,30421,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
657,30340,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
658,30345,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
659,30329,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
660,58050,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
661,30317,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
662,30379,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
663,58052,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
664,58055,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
665,30341,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
666,30346,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
667,58045,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
668,58053,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
669,58044,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
670,30343,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
671,449648,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
672,30420,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
673,449875,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
674,561076,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
675,30721,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
676,798281,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
677,100004956,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
678,405762,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
679,30499,dre03000,Helix-turn-helix,Homeo domain ANTP: HOXL
